date,brand,count,failures
2021-09-22,Seagate,99776,3
2021-09-27,Seagate,99548,2
2021-09-09,Seagate,100005,6
2021-09-17,Seagate,99814,2
2021-09-10,Seagate,99944,2
2021-09-07,Seagate,100011,6
2021-09-21,Seagate,99756,2
2021-09-20,Seagate,99756,7
2021-09-19,Seagate,99754,1
2021-09-06,Seagate,100012,1
2021-09-16,Seagate,99808,3
2021-09-18,Seagate,99755,3
2021-09-08,Seagate,99945,4
2021-09-05,Seagate,99927,2
2021-09-04,Seagate,99897,14
2021-09-15,Seagate,99786,1
2021-09-03,Seagate,99928,1
2021-09-14,Seagate,99751,7
2021-09-11,Seagate,99742,9
2021-09-13,Seagate,99752,7
2021-09-12,Seagate,99734,5
2021-09-02,Seagate,99956,6
2021-08-31,Seagate,99959,6
2021-09-01,Seagate,99959,4
2021-08-30,Seagate,99961,4
2021-08-28,Seagate,99966,6
2021-08-29,Seagate,99961,0
2021-08-27,Seagate,99970,5
2021-08-25,Seagate,99892,2
2021-08-26,Seagate,99831,7
2021-08-11,Seagate,100191,6
2021-08-24,Seagate,99896,5
2021-08-09,Seagate,100189,6
2021-08-10,Seagate,100191,2
2021-08-08,Seagate,100135,2
2021-08-20,Seagate,99999,8
2021-08-07,Seagate,100131,9
2021-08-21,Seagate,99940,4
2021-08-18,Seagate,99998,4
2021-08-19,Seagate,99997,2
2021-08-22,Seagate,99875,1
2021-08-23,Seagate,99875,2
2021-08-12,Seagate,100007,9
2021-08-13,Seagate,100004,8
2021-08-15,Seagate,99943,5
2021-08-14,Seagate,100005,4
2021-08-17,Seagate,99939,3
2021-08-16,Seagate,99934,3
2021-08-06,Seagate,100195,2
2021-08-04,Seagate,100178,8
2021-08-03,Seagate,100118,4
2021-08-05,Seagate,100116,4
2021-08-02,Seagate,98961,3
2021-07-30,Seagate,99001,3
2021-08-01,Seagate,98942,2
2021-07-31,Seagate,98937,7
2021-07-29,Seagate,98940,4
2021-07-23,Seagate,98953,2
2021-07-28,Seagate,98866,5
2021-07-22,Seagate,98951,3
2021-07-24,Seagate,98773,6
2021-07-26,Seagate,98769,5
2021-07-27,Seagate,98749,4
2021-07-25,Seagate,98757,4
2021-07-20,Seagate,97791,10
2021-07-21,Seagate,99069,1
2021-07-10,Seagate,96937,5
2021-07-17,Seagate,96694,3
2021-07-11,Seagate,96754,5
2021-07-09,Seagate,96879,7
2021-07-16,Seagate,96637,9
2021-07-19,Seagate,96572,3
2021-07-18,Seagate,96572,5
2021-07-12,Seagate,96694,7
2021-07-13,Seagate,96634,6
2021-07-08,Seagate,96812,2
2021-07-15,Seagate,96514,5
2021-07-14,Seagate,96515,5
2021-07-07,Seagate,96808,3
2021-07-03,Seagate,96806,7
2021-07-04,Seagate,96805,2
2021-07-06,Seagate,96806,4
2021-07-02,Seagate,96807,3
2021-07-01,Seagate,96807,0
2021-07-05,Seagate,96804,4
2023-07-05,Seagate,88912,2
2021-06-25,Seagate,97290,4
2021-06-24,Seagate,97405,2
